Geography_Code,Geography_Name,Time_Period,Date,Value,Dataset,Measure,Year,Month,Quarter,Month_Name,Previous_Value,Growth_Rate,Category
UK_TOTAL,United Kingdom,2019 Jan,2019-01-01,764.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,1,1,January,711.0,7.45,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2019 Feb,2019-02-01,827.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,2,1,February,764.0,8.25,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2019 Mar,2019-03-01,834.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,3,1,March,827.0,0.85,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2019 Apr,2019-04-01,883.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,4,2,April,834.0,5.88,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2019 May,2019-05-01,948.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,5,2,May,883.0,7.36,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2019 Jun,2019-06-01,59.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,6,2,June,948.0,-93.78,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2019 Jul,2019-07-01,61.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,7,3,July,59.0,3.39,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2019 Aug,2019-08-01,56.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,8,3,August,61.0,-8.2,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2019 Sep,2019-09-01,61.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,9,3,September,56.0,8.93,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2019 Oct,2019-10-01,58.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,10,4,October,61.0,-4.92,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2019 Nov,2019-11-01,66.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,11,4,November,58.0,13.79,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2019 Dec,2019-12-01,59.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,12,4,December,66.0,-10.61,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2020 Jan,2020-01-01,63.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,1,1,January,59.0,6.78,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2020 Feb,2020-02-01,70.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,2,1,February,63.0,11.11,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2020 Mar,2020-03-01,68.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,3,1,March,70.0,-2.86,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2020 Apr,2020-04-01,245.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,4,2,April,68.0,260.29,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2020 May,2020-05-01,455.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,5,2,May,245.0,85.71,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2020 Jun,2020-06-01,116.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,6,2,June,455.0,-74.51,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2020 Jul,2020-07-01,106.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,7,3,July,116.0,-8.62,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2020 Aug,2020-08-01,101.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,8,3,August,106.0,-4.72,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2020 Sep,2020-09-01,100.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,9,3,September,101.0,-0.99,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2020 Oct,2020-10-01,109.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,10,4,October,100.0,9.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2020 Nov,2020-11-01,111.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,11,4,November,109.0,1.83,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2020 Dec,2020-12-01,108.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,12,4,December,111.0,-2.7,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2021 Jan,2021-01-01,116.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,1,1,January,108.0,7.41,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2021 Feb,2021-02-01,122.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,2,1,February,116.0,5.17,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2021 Mar,2021-03-01,113.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,3,1,March,122.0,-7.38,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2021 Apr,2021-04-01,122.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,4,2,April,113.0,7.96,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2021 May,2021-05-01,43.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,5,2,May,122.0,-64.75,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2021 Jun,2021-06-01,44.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,6,2,June,43.0,2.33,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2021 Jul,2021-07-01,42.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,7,3,July,44.0,-4.55,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2021 Aug,2021-08-01,44.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,8,3,August,42.0,4.76,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2021 Sep,2021-09-01,39.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,9,3,September,44.0,-11.36,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2021 Oct,2021-10-01,38.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,10,4,October,39.0,-2.56,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2021 Nov,2021-11-01,43.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,11,4,November,38.0,13.16,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2021 Dec,2021-12-01,37.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,12,4,December,43.0,-13.95,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2022 Jan,2022-01-01,38.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,1,1,January,37.0,2.7,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2022 Feb,2022-02-01,39.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,2,1,February,38.0,2.63,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2022 Mar,2022-03-01,35.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,3,1,March,39.0,-10.26,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2022 Apr,2022-04-01,33.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,4,2,April,35.0,-5.71,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2022 May,2022-05-01,32.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,5,2,May,33.0,-3.03,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2022 Jun,2022-06-01,39.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,6,2,June,32.0,21.88,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2022 Jul,2022-07-01,41.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,7,3,July,39.0,5.13,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2022 Aug,2022-08-01,41.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,8,3,August,41.0,0.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2022 Sep,2022-09-01,39.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,9,3,September,41.0,-4.88,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2022 Oct,2022-10-01,41.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,10,4,October,39.0,5.13,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2022 Nov,2022-11-01,44.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,11,4,November,41.0,7.32,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2022 Dec,2022-12-01,42.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,12,4,December,44.0,-4.55,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2023 Jan,2023-01-01,47.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,1,1,January,42.0,11.9,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2023 Feb,2023-02-01,37.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,2,1,February,47.0,-21.28,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2023 Mar,2023-03-01,42.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,3,1,March,37.0,13.51,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2023 Apr,2023-04-01,36.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,4,2,April,42.0,-14.29,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2023 May,2023-05-01,39.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,5,2,May,36.0,8.33,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2023 Jun,2023-06-01,39.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,6,2,June,39.0,0.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2023 Jul,2023-07-01,40.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,7,3,July,39.0,2.56,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2023 Aug,2023-08-01,38.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,8,3,August,40.0,-5.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2023 Sep,2023-09-01,40.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,9,3,September,38.0,5.26,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2023 Oct,2023-10-01,41.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,10,4,October,40.0,2.5,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2023 Nov,2023-11-01,41.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,11,4,November,41.0,0.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2023 Dec,2023-12-01,36.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,12,4,December,41.0,-12.2,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2024 Jan,2024-01-01,40.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,1,1,January,36.0,11.11,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2024 Feb,2024-02-01,39.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,2,1,February,40.0,-2.5,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2024 Mar,2024-03-01,36.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,3,1,March,39.0,-7.69,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2024 Apr,2024-04-01,37.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,4,2,April,36.0,2.78,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2024 May,2024-05-01,39.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,5,2,May,37.0,5.41,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2024 Jun,2024-06-01,39.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,6,2,June,39.0,0.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2024 Jul,2024-07-01,38.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,7,3,July,39.0,-2.56,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2024 Aug,2024-08-01,43.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,8,3,August,38.0,13.16,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2024 Sep,2024-09-01,39.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,9,3,September,43.0,-9.3,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2024 Oct,2024-10-01,43.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,10,4,October,39.0,10.26,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2024 Nov,2024-11-01,43.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,11,4,November,43.0,0.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2024 Dec,2024-12-01,42.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,12,4,December,43.0,-2.33,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2025 Jan,2025-01-01,48.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,1,1,January,42.0,14.29,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2025 Feb,2025-02-01,50.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,2,1,February,48.0,4.17,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2025 Mar,2025-03-01,56.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,3,1,March,50.0,12.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2025 Apr,2025-04-01,55.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,4,2,April,56.0,-1.79,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2025 May,2025-05-01,59.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,5,2,May,55.0,7.27,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2025 Jun,2025-06-01,62.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,6,2,June,59.0,5.08,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2025 Jul,2025-07-01,61.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,7,3,July,62.0,-1.61,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2025 Aug,2025-08-01,78.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,8,3,August,61.0,27.87,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:9999
UK_TOTAL,United Kingdom,2013 May,2013-05-01,0.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2013,5,2,May,,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2013 Jun,2013-06-01,0.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2013,6,2,June,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2013 Jul,2013-07-01,0.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2013,7,3,July,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2013 Aug,2013-08-01,0.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2013,8,3,August,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2013 Sep,2013-09-01,0.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2013,9,3,September,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2013 Oct,2013-10-01,0.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2013,10,4,October,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2013 Nov,2013-11-01,2219.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2013,11,4,November,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2013 Dec,2013-12-01,2363.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2013,12,4,December,2219.0,6.49,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2014 Jan,2014-01-01,2704.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2014,1,1,January,2363.0,14.43,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2014 Feb,2014-02-01,3661.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2014,2,1,February,2704.0,35.39,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2014 Mar,2014-03-01,3874.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2014,3,1,March,3661.0,5.82,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2014 Apr,2014-04-01,4072.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2014,4,2,April,3874.0,5.11,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2014 May,2014-05-01,4157.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2014,5,2,May,4072.0,2.09,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2014 Jun,2014-06-01,4467.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2014,6,2,June,4157.0,7.46,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2014 Jul,2014-07-01,4924.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2014,7,3,July,4467.0,10.23,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2014 Aug,2014-08-01,7398.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2014,8,3,August,4924.0,50.24,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2014 Sep,2014-09-01,9122.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2014,9,3,September,7398.0,23.3,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2014 Oct,2014-10-01,11101.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2014,10,4,October,9122.0,21.69,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2014 Nov,2014-11-01,13516.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2014,11,4,November,11101.0,21.75,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
UK_TOTAL,United Kingdom,2014 Dec,2014-12-01,15320.0,people_demo_Employment indicator,V_F_UC_CASELOAD_FULL,2014,12,4,December,13516.0,13.35,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:EMPLOYMENT_CODE:C_UC_EMPLOYMENT:0
